gender,usage,credit,loan,history,accounts,status,status01,loan01
0,1,8.517193191416236,7.419380582918691,0,5,0,0,1
1,1,9.210340371976182,0.0,0,0,0,0,0
1,0,9.472704636443673,0.0,3,10,4,1,0
0,1,9.104979856318357,7.8636512654486515,0,11,0,0,1
1,1,9.903487552536127,8.717190933223135,0,3,0,0,1
0,1,8.006367567650246,0.0,0,1,0,0,0
0,1,8.699514748210191,0.0,1,2,4,1,0
1,0,9.305650551780507,0.0,1,1,2,1,0
0,0,8.517193191416236,0.0,0,4,2,1,0
1,1,8.987196820661973,0.0,0,12,4,1,0
1,1,9.210340371976182,0.0,0,0,0,0,0
0,0,8.006367567650246,0.0,5,2,3,1,0
1,0,8.517193191416236,0.0,0,1,0,0,0
0,0,8.517193191416236,0.0,4,2,3,1,0
1,0,8.294049640102028,0.0,3,1,4,1,0
1,1,6.907755278982137,0.0,0,2,3,1,0
1,0,8.006367567650246,0.0,2,1,2,1,0
0,1,8.006367567650246,6.884486652042782,0,1,3,1,1
1,0,9.615805480084347,0.0,0,11,4,1,0
1,1,8.517193191416236,8.375860015299594,1,0,0,0,1
1,1,9.903487552536127,7.901377353792615,2,67,1,1,1
1,1,9.210340371976182,0.0,0,0,0,0,0
0,0,7.600902459542082,0.0,1,6,0,0,0
1,1,8.006367567650246,0.0,1,0,1,1,0
1,1,8.517193191416236,0.0,4,0,3,1,0
0,1,9.210340371976182,0.0,0,4,0,0,0
0,1,8.517193191416236,8.34924780056679,2,6,0,0,1
1,1,9.210340371976182,0.0,0,0,2,1,0
1,0,8.006367567650246,0.0,4,10,1,1,0
0,0,8.517193191416236,0.0,3,1,2,1,0
1,1,8.517193191416236,0.0,0,0,3,1,0
1,0,7.600902459542082,0.0,0,13,4,1,0
1,1,8.006367567650246,0.0,7,5,2,1,0
1,0,8.006367567650246,0.0,3,1,2,1,0
1,1,8.517193191416236,0.0,4,3,4,1,0
1,0,8.006367567650246,0.0,0,1,0,0,0
1,1,8.517193191416236,0.0,3,10,2,1,0
1,1,7.600902459542082,0.0,3,9,2,1,0
0,1,8.006367567650246,0.0,2,1,2,1,0
1,0,10.308952660644293,0.0,1,1,0,0,0
1,1,7.600902459542082,0.0,1,7,3,1,0
1,1,8.987196820661973,0.0,0,0,0,0,0
0,1,8.006367567650246,0.0,3,1,2,1,0
1,1,9.615805480084347,0.0,0,0,3,1,0
1,0,8.006367567650246,0.0,6,9,4,1,0
1,1,8.517193191416236,0.0,0,0,2,1,0
1,1,8.006367567650246,0.0,1,3,3,1,0
1,1,8.006367567650246,0.0,1,1,0,0,0
1,0,6.907755278982137,0.0,2,11,4,1,0
1,0,8.006367567650246,0.0,8,7,1,1,0
0,0,8.006367567650246,9.011157458106815,0,8,0,0,1
1,0,8.517193191416236,0.0,1,10,0,0,0
1,1,8.006367567650246,0.0,0,2,0,0,0
1,0,7.824046010856292,0.0,0,10,4,1,0
1,1,8.006367567650246,0.0,0,0,0,0,0
1,1,8.006367567650246,0.0,2,1,0,0,0
1,0,8.006367567650246,8.904901577935142,0,7,0,0,1
1,1,9.210340371976182,0.0,0,1,0,0,0
1,1,8.006367567650246,0.0,0,0,3,1,0
1,0,8.006367567650246,0.0,6,4,4,1,0
1,0,9.210340371976182,8.219056661060597,1,0,4,1,1
1,0,8.006367567650246,0.0,7,10,2,1,0
1,1,8.85366542803745,0.0,0,0,0,0,0
0,1,8.517193191416236,0.0,0,1,2,1,0
0,1,8.006367567650246,0.0,0,1,1,1,0
1,1,9.903487552536127,0.0,3,2,3,1,0
1,0,8.006367567650246,0.0,2,2,2,1,0
0,0,8.517193191416236,0.0,1,1,2,1,0
1,1,8.006367567650246,0.0,5,6,4,1,0
0,1,8.517193191416236,0.0,2,0,1,1,0
0,0,8.006367567650246,0.0,0,1,0,0,0
1,1,8.006367567650246,8.382518288089635,0,2,0,0,1
1,0,9.210340371976182,10.24473408831764,0,18,1,1,1
0,0,8.006367567650246,0.0,8,0,3,1,0
1,1,9.903487552536127,0.0,0,2,0,0,0
1,1,8.85366542803745,8.657476736863293,0,2,0,0,1
1,1,7.600902459542082,0.0,0,2,2,1,0
1,0,8.006367567650246,0.0,0,4,1,1,0
1,0,8.006367567650246,0.0,0,4,0,0,0
0,1,8.006367567650246,0.0,0,1,0,0,0
1,1,8.517193191416236,0.0,3,0,2,1,0
0,0,8.006367567650246,0.0,0,3,3,1,0
1,1,8.006367567650246,0.0,0,0,0,0,0
0,0,6.907755278982137,6.894670039433481,1,2,0,0,1
0,1,9.104979856318357,8.017966703493599,0,6,0,0,1
1,1,8.517193191416236,0.0,1,7,0,0,0
0,0,8.006367567650246,0.0,4,2,2,1,0
1,1,9.903487552536127,0.0,0,1,0,0,0
1,1,8.517193191416236,0.0,0,0,0,0,0
1,0,8.006367567650246,0.0,1,7,1,1,0
1,1,9.472704636443673,0.0,0,4,0,0,0
1,1,9.903487552536127,8.588024372176829,0,5,3,1,1
1,1,8.006367567650246,0.0,4,0,2,1,0
0,0,8.160518247477505,0.0,0,5,0,0,0
1,0,8.699514748210191,0.0,0,5,1,1,0
0,1,8.987196820661973,0.0,0,0,0,0,0
1,1,8.006367567650246,0.0,0,0,1,1,0
1,0,6.907755278982137,0.0,7,4,2,1,0
0,1,9.210340371976182,7.568379267836522,0,0,1,1,1
1,1,8.987196820661973,0.0,0,1,0,0,0
1,1,9.210340371976182,6.569481420414296,2,2,0,0,1
1,0,6.907755278982137,0.0,0,9,2,1,0
1,1,8.006367567650246,0.0,0,2,1,1,0
1,0,9.082507000466297,9.422786913742057,0,15,0,0,1
1,1,8.517193191416236,0.0,4,0,2,1,0
0,1,9.392661928770137,0.0,0,2,2,1,0
1,1,9.210340371976182,0.0,0,1,2,1,0
0,1,8.006367567650246,0.0,2,1,1,1,0
0,0,7.600902459542082,0.0,2,3,3,1,0
1,0,8.006367567650246,0.0,1,1,2,1,0
1,0,8.006367567650246,0.0,0,0,2,1,0
0,1,8.006367567650246,0.0,0,7,2,1,0
1,1,10.819778284410283,9.476620038167527,4,2,0,0,1
1,0,8.517193191416236,0.0,4,2,3,1,0
0,1,8.517193191416236,0.0,4,4,1,1,0
0,1,8.517193191416236,0.0,0,0,0,0,0
1,0,8.517193191416236,0.0,3,1,2,1,0
1,0,8.006367567650246,0.0,2,3,1,1,0
0,1,8.517193191416236,0.0,0,1,2,1,0
1,0,8.517193191416236,0.0,2,1,2,1,0
0,1,8.006367567650246,0.0,0,0,0,0,0
0,0,7.600902459542082,0.0,0,12,0,0,0
1,1,8.517193191416236,0.0,0,0,0,0,0
1,1,10.819778284410283,8.49596955496461,0,1,2,1,1
1,0,8.699514748210191,0.0,0,7,0,0,0
1,0,8.517193191416236,0.0,6,0,2,1,0
1,0,6.907755278982137,0.0,3,12,2,1,0
1,1,9.210340371976182,9.36691667901828,0,2,0,0,1
1,1,8.006367567650246,0.0,9,8,2,1,0
1,0,8.006367567650246,0.0,2,1,1,1,0
0,1,8.006367567650246,0.0,0,0,0,0,0
0,1,8.006367567650246,0.0,0,3,1,1,0
1,0,8.517193191416236,7.157735484249907,0,20,0,0,1
1,0,8.006367567650246,0.0,4,0,4,1,0
0,1,7.824046010856292,0.0,0,8,0,0,0
0,1,8.006367567650246,0.0,1,1,1,1,0
1,1,9.472704636443673,6.748759547491679,0,7,0,0,1
1,0,7.600902459542082,0.0,0,23,4,1,0
1,1,8.006367567650246,0.0,1,0,2,1,0
1,0,8.006367567650246,0.0,2,1,2,1,0
1,1,8.517193191416236,0.0,0,0,2,1,0
1,1,8.006367567650246,0.0,0,0,2,1,0
1,1,8.517193191416236,0.0,2,0,0,0,0
0,1,8.294049640102028,0.0,5,1,2,1,0
1,0,8.006367567650246,0.0,0,1,4,1,0
1,0,8.517193191416236,8.258422462458876,1,2,0,0,1
1,0,7.600902459542082,0.0,0,10,3,1,0
1,0,8.294049640102028,0.0,4,1,2,1,0
1,1,8.517193191416236,0.0,2,0,3,1,0
0,0,8.006367567650246,0.0,0,1,0,0,0
0,0,8.006367567650246,0.0,1,0,1,1,0
1,1,9.903487552536127,0.0,0,1,0,0,0
1,1,9.210340371976182,0.0,2,1,1,1,0
1,0,8.517193191416236,0.0,6,0,3,1,0
1,0,9.615805480084347,0.0,2,1,2,1,0
1,1,9.210340371976182,7.433666540166168,1,1,2,1,1
0,1,9.210340371976182,0.0,0,1,2,1,0
1,1,8.006367567650246,0.0,0,5,4,1,0
1,1,8.699514748210191,0.0,3,1,3,1,0
1,0,8.699514748210191,7.662467815200237,3,8,0,0,1
0,1,8.987196820661973,7.803435056952168,0,3,0,0,1
0,0,8.006367567650246,0.0,1,2,0,0,0
1,1,8.517193191416236,0.0,0,0,0,0,0
0,1,8.006367567650246,0.0,0,0,2,1,0
1,1,8.006367567650246,0.0,0,1,1,1,0
1,0,9.210340371976182,0.0,0,6,1,1,0
1,1,8.006367567650246,0.0,3,1,2,1,0
1,1,8.006367567650246,0.0,0,1,2,1,0
1,1,6.907755278982137,0.0,0,1,0,0,0
1,1,9.903487552536127,7.985824666418917,2,0,2,1,1
1,0,7.600902459542082,0.0,1,3,0,0,0
0,1,9.903487552536127,8.046869510959576,0,2,1,1,1
1,0,8.006367567650246,0.0,1,0,2,1,0
0,0,8.517193191416236,0.0,3,0,2,1,0
1,0,8.006367567650246,0.0,0,1,1,1,0
1,0,9.210340371976182,0.0,0,12,3,1,0
1,0,8.517193191416236,0.0,0,0,0,0,0
1,1,8.006367567650246,0.0,0,1,1,1,0
1,1,7.600902459542082,0.0,0,0,2,1,0
0,0,8.517193191416236,0.0,0,4,2,1,0
1,1,9.210340371976182,7.249215057114389,0,0,0,0,1
1,1,8.517193191416236,0.0,0,2,0,0,0
1,1,8.294049640102028,0.0,2,0,2,1,0
1,0,6.907755278982137,0.0,2,6,4,1,0
1,1,9.210340371976182,0.0,0,0,0,0,0
1,0,8.006367567650246,0.0,2,1,2,1,0
0,1,8.006367567650246,0.0,2,1,1,1,0
0,1,8.006367567650246,0.0,1,1,4,1,0
1,0,8.006367567650246,0.0,0,16,0,0,0
0,1,9.615805480084347,0.0,0,5,1,1,0
1,1,9.210340371976182,0.0,1,1,2,1,0
1,0,8.006367567650246,0.0,2,3,2,1,0
0,1,8.006367567650246,0.0,0,2,2,1,0
1,1,9.903487552536127,0.0,1,14,3,1,0
1,1,8.987196820661973,0.0,0,1,1,1,0
0,1,8.517193191416236,0.0,0,0,0,0,0
0,1,8.006367567650246,0.0,0,2,0,0,0
1,0,8.294049640102028,0.0,0,6,0,0,0
1,0,8.006367567650246,0.0,0,1,2,1,0
1,1,8.006367567650246,0.0,0,1,2,1,0
1,1,8.294049640102028,0.0,0,0,0,0,0
1,1,8.006367567650246,0.0,0,3,0,0,0
0,1,8.006367567650246,0.0,0,1,1,1,0
1,0,8.85366542803745,0.0,0,15,1,1,0
1,1,8.294049640102028,0.0,3,2,2,1,0
1,0,7.313220387090301,0.0,0,10,2,1,0
1,0,8.006367567650246,0.0,1,8,2,1,0
0,1,8.006367567650246,0.0,1,0,2,1,0
1,1,9.210340371976182,6.962243464266207,0,5,3,1,1
1,0,6.907755278982137,0.0,0,4,4,1,0
0,1,8.517193191416236,6.7580945044277305,0,1,0,0,1
0,0,8.006367567650246,0.0,4,4,0,0,0
1,0,8.517193191416236,0.0,2,0,0,0,0
0,1,7.600902459542082,0.0,1,5,0,0,0
1,1,8.006367567650246,0.0,3,0,3,1,0
1,0,8.006367567650246,0.0,1,0,1,1,0
1,0,8.006367567650246,0.0,7,0,3,1,0
1,1,9.210340371976182,0.0,1,0,0,0,0
1,0,7.600902459542082,0.0,1,0,2,1,0
1,0,8.006367567650246,7.810758116529357,0,11,0,0,1
0,1,8.517193191416236,0.0,0,1,0,0,0
1,1,8.006367567650246,0.0,4,0,2,1,0
1,1,6.907755278982137,0.0,3,2,4,1,0
1,1,9.903487552536127,7.759614150696903,0,1,0,0,1
1,1,8.006367567650246,0.0,2,0,3,1,0
1,0,8.006367567650246,0.0,3,1,2,1,0
0,0,8.006367567650246,0.0,4,1,2,1,0
1,0,8.006367567650246,0.0,0,3,2,1,0
1,1,8.006367567650246,8.269756947532983,1,9,0,0,1
0,1,9.615805480084347,0.0,0,0,0,0,0
0,0,9.210340371976182,0.0,3,0,2,1,0
0,0,8.006367567650246,0.0,1,3,2,1,0
0,0,8.517193191416236,0.0,6,1,2,1,0
1,0,8.006367567650246,0.0,5,2,1,1,0
0,1,8.294049640102028,0.0,1,0,1,1,0
1,0,8.006367567650246,0.0,1,0,1,1,0
1,1,8.006367567650246,0.0,4,6,2,1,0
1,0,9.210340371976182,0.0,6,6,3,1,0
1,0,9.210340371976182,0.0,8,2,2,1,0
0,1,8.987196820661973,0.0,4,0,4,1,0
1,0,8.006367567650246,7.098375638590786,4,5,1,1,1
0,1,8.517193191416236,0.0,0,4,1,1,0
1,1,8.006367567650246,0.0,0,1,2,1,0
0,0,8.006367567650246,0.0,1,13,0,0,0
1,1,7.600902459542082,0.0,2,0,2,1,0
0,0,7.600902459542082,0.0,0,8,0,0,0
0,0,8.006367567650246,0.0,0,3,0,0,0
1,0,8.006367567650246,0.0,0,9,3,1,0
0,0,9.392661928770137,7.837554360881084,1,3,0,0,1
0,1,8.006367567650246,0.0,0,2,0,0,0
1,1,8.294049640102028,7.787796878181171,1,6,0,0,1
1,1,8.699514748210191,0.0,1,7,1,1,0
0,1,9.903487552536127,7.5256399750415355,0,1,0,0,1
0,1,8.006367567650246,0.0,3,0,2,1,0
0,1,8.006367567650246,0.0,0,6,0,0,0
1,1,8.517193191416236,7.086737934510577,0,2,2,1,1
1,0,8.006367567650246,0.0,0,1,1,1,0
0,1,8.517193191416236,7.62657020629066,0,1,0,0,1
1,1,8.987196820661973,0.0,0,2,0,0,0
1,0,8.517193191416236,0.0,0,4,4,1,0
1,0,8.006367567650246,0.0,6,16,1,1,0
0,1,9.210340371976182,0.0,0,1,2,1,0
1,1,8.006367567650246,0.0,0,0,0,0,0
0,0,9.210340371976182,0.0,0,6,0,0,0
1,0,8.006367567650246,0.0,3,2,3,1,0
0,1,8.006367567650246,0.0,2,0,0,0,0
0,0,8.006367567650246,0.0,2,0,0,0,0
1,0,9.210340371976182,8.095598701378188,0,8,1,1,1
1,1,8.517193191416236,0.0,0,1,0,0,0
1,0,8.006367567650246,0.0,3,1,3,1,0
1,0,8.006367567650246,0.0,1,4,1,1,0
0,1,9.210340371976182,8.341886969516187,0,1,1,1,1
0,1,9.903487552536127,8.51398806046729,0,2,1,1,1
0,0,8.517193191416236,0.0,0,0,0,0,0
1,0,6.907755278982137,0.0,17,10,3,1,0
1,0,8.006367567650246,0.0,0,10,1,1,0
0,1,8.294049640102028,0.0,0,0,3,1,0
0,1,8.517193191416236,8.025189321890835,0,2,0,0,1
0,1,8.006367567650246,0.0,1,4,3,1,0
0,0,8.517193191416236,0.0,0,5,0,0,0
0,1,8.006367567650246,0.0,2,8,1,1,0
1,1,8.517193191416236,0.0,0,1,0,0,0
0,1,8.006367567650246,0.0,0,0,0,0,0
1,1,8.006367567650246,0.0,0,0,2,1,0
0,1,8.006367567650246,0.0,0,1,1,1,0
1,0,8.006367567650246,7.595889917718538,3,9,4,1,1
0,1,9.615805480084347,0.0,0,7,1,1,0
1,1,8.517193191416236,0.0,0,2,4,1,0
1,0,6.907755278982137,0.0,2,2,1,1,0
1,1,7.600902459542082,0.0,1,0,2,1,0
1,1,8.242756345714477,0.0,1,14,0,0,0
1,1,8.699514748210191,0.0,0,0,0,0,0
1,0,8.517193191416236,0.0,0,2,0,0,0
0,1,8.006367567650246,0.0,0,3,2,1,0
0,1,9.210340371976182,0.0,0,1,0,0,0
1,0,8.517193191416236,0.0,1,11,4,1,0
1,1,8.517193191416236,7.674617497364363,0,1,0,0,1
1,1,9.615805480084347,7.003065458786462,0,2,0,0,1
1,1,8.006367567650246,0.0,7,3,2,1,0
1,0,8.006367567650246,0.0,10,1,2,1,0
1,1,9.210340371976182,0.0,0,0,0,0,0
1,0,8.006367567650246,0.0,0,2,2,1,0
1,1,8.006367567650246,0.0,2,0,2,1,0
1,1,10.46310334047155,8.089175678837561,0,0,0,0,1
1,1,8.294049640102028,0.0,3,0,2,1,0
1,0,8.517193191416236,0.0,2,0,1,1,0
0,1,7.600902459542082,0.0,1,1,3,1,0
0,0,9.903487552536127,7.501082124259871,3,1,1,1,1
0,1,8.006367567650246,0.0,0,0,3,1,0
0,1,9.210340371976182,0.0,1,2,4,1,0
1,0,8.517193191416236,0.0,0,0,0,0,0
0,1,10.308952660644293,0.0,0,1,0,0,0
1,1,8.517193191416236,0.0,1,7,0,0,0
0,1,8.517193191416236,6.802394763324311,0,4,0,0,1
0,1,9.210340371976182,0.0,0,0,0,0,0
1,1,8.006367567650246,0.0,2,0,2,1,0
1,0,8.517193191416236,0.0,2,2,1,1,0
0,0,8.517193191416236,0.0,1,4,0,0,0
0,1,8.006367567650246,0.0,1,1,2,1,0
1,0,7.313220387090301,0.0,0,3,0,0,0
1,1,8.517193191416236,9.148464968258095,0,11,0,0,1
1,1,8.006367567650246,0.0,2,0,2,1,0
1,0,8.006367567650246,0.0,5,9,3,1,0
1,0,7.600902459542082,0.0,2,6,2,1,0
1,0,9.210340371976182,0.0,0,0,0,0,0
1,1,8.517193191416236,7.278628942320682,0,0,3,1,1
0,0,8.517193191416236,0.0,0,14,2,1,0
1,1,8.006367567650246,0.0,1,1,0,0,0
0,1,8.517193191416236,0.0,9,2,2,1,0
1,1,8.517193191416236,0.0,0,0,0,0,0
1,1,8.881836305004146,0.0,0,1,0,0,0
1,1,8.006367567650246,0.0,8,4,3,1,0
1,1,9.210340371976182,0.0,2,1,0,0,0
1,0,8.699514748210191,0.0,3,1,2,1,0
1,0,8.006367567650246,0.0,1,3,0,0,0
0,0,9.903487552536127,8.224967478914584,1,2,0,0,1
1,0,7.600902459542082,0.0,0,13,2,1,0
0,0,8.517193191416236,0.0,6,3,2,1,0
0,1,8.294049640102028,0.0,0,3,0,0,0
1,1,8.517193191416236,0.0,1,0,0,0,0
1,1,8.517193191416236,0.0,0,1,2,1,0
1,1,8.294049640102028,0.0,2,0,2,1,0
1,0,8.987196820661973,7.346655163176538,0,7,0,0,1
1,1,8.006367567650246,0.0,0,0,0,0,0
1,1,8.517193191416236,0.0,9,2,1,1,0
1,0,8.006367567650246,0.0,1,0,2,1,0
1,0,7.600902459542082,7.6093665379542115,0,7,4,1,1
1,1,8.006367567650246,0.0,3,0,2,1,0
1,1,8.006367567650246,0.0,0,0,2,1,0
0,0,8.517193191416236,0.0,7,7,3,1,0
1,1,8.006367567650246,0.0,0,3,0,0,0
1,1,8.006367567650246,0.0,0,6,4,1,0
1,1,8.006367567650246,0.0,1,4,0,0,0
0,0,8.517193191416236,0.0,1,5,3,1,0
1,1,8.006367567650246,0.0,4,3,2,1,0
1,0,8.006367567650246,0.0,1,0,2,1,0
1,1,9.615805480084347,0.0,5,1,3,1,0
1,0,8.006367567650246,0.0,1,1,2,1,0
1,0,6.907755278982137,0.0,4,4,2,1,0
0,1,8.006367567650246,0.0,2,1,2,1,0
0,1,8.006367567650246,0.0,0,0,1,1,0
1,1,8.517193191416236,0.0,0,1,2,1,0
0,1,8.006367567650246,0.0,0,2,1,1,0
1,0,8.517193191416236,0.0,0,11,1,1,0
1,1,9.472704636443673,0.0,1,1,2,1,0
0,0,8.294049640102028,0.0,1,3,0,0,0
1,0,8.006367567650246,0.0,6,16,0,0,0
0,1,8.51699317141357,0.0,1,2,2,1,0
0,1,8.294049640102028,0.0,0,4,0,0,0
1,1,8.517193191416236,0.0,1,8,0,0,0
1,0,8.006367567650246,7.9658927350845286,0,10,0,0,1
1,0,7.600902459542082,9.22029070282935,2,1,0,0,1
0,1,8.006367567650246,0.0,0,2,0,0,0
1,0,6.907755278982137,7.046647277848756,1,5,2,1,1
1,0,7.600902459542082,0.0,1,14,3,1,0
1,1,8.006367567650246,7.1308988302963465,0,4,0,0,1
1,0,9.210340371976182,0.0,1,2,2,1,0
0,1,8.006367567650246,0.0,1,0,0,0,0
1,1,8.517193191416236,0.0,0,1,0,0,0
1,0,8.006367567650246,0.0,0,0,3,1,0
1,0,8.006367567650246,0.0,3,1,2,1,0
1,0,8.006367567650246,0.0,5,2,3,1,0
1,1,8.517193191416236,0.0,0,1,0,0,0
0,0,8.517193191416236,0.0,1,1,2,1,0
1,1,8.987196820661973,0.0,13,8,3,1,0
1,0,8.517193191416236,0.0,0,6,0,0,0
1,1,7.600902459542082,0.0,0,7,0,0,0
0,1,8.006367567650246,0.0,0,2,2,1,0
1,0,9.210340371976182,8.651374372882257,2,2,0,0,1
0,0,8.006367567650246,0.0,0,7,0,0,0
1,1,9.210340371976182,0.0,0,3,4,1,0
1,1,9.210340371976182,0.0,0,2,0,0,0
0,1,8.517193191416236,0.0,0,3,0,0,0
0,0,8.699514748210191,7.700747794511798,6,10,4,1,1
1,1,8.294049640102028,0.0,1,0,2,1,0
0,0,7.600902459542082,0.0,3,2,3,1,0
1,0,8.006367567650246,0.0,2,0,3,1,0
1,1,8.006367567650246,0.0,1,0,1,1,0
1,0,8.006367567650246,9.106645135637418,1,8,2,1,1
1,1,7.600902459542082,0.0,0,0,2,1,0
1,1,8.006367567650246,0.0,0,1,2,1,0
1,0,8.006367567650246,0.0,1,5,2,1,0
0,1,8.517193191416236,0.0,8,3,2,1,0
1,1,8.006367567650246,0.0,0,12,0,0,0
0,1,8.517193191416236,0.0,0,1,4,1,0
1,1,8.517193191416236,0.0,0,1,0,0,0
1,0,8.006367567650246,0.0,0,8,3,1,0
1,0,7.600902459542082,0.0,2,7,3,1,0
1,0,9.546812608597396,0.0,1,3,1,1,0
1,1,9.210340371976182,0.0,0,1,0,0,0
1,1,8.294049640102028,0.0,0,0,0,0,0
0,0,10.308952660644293,8.326274787396764,0,1,0,0,1
1,1,8.006367567650246,0.0,0,0,0,0,0
0,1,8.006367567650246,0.0,0,0,0,0,0
1,1,7.600902459542082,0.0,0,0,0,0,0
0,1,8.006367567650246,0.0,0,3,0,0,0
1,1,8.517193191416236,7.7475968386928855,1,1,0,0,1
1,1,9.615805480084347,9.737610048158105,0,0,0,0,1
0,1,8.006367567650246,0.0,0,3,0,0,0
0,0,8.006367567650246,0.0,0,1,2,1,0
1,1,8.517193191416236,0.0,0,0,3,1,0
1,1,7.600902459542082,0.0,0,3,0,0,0
0,1,8.006367567650246,6.836259277277067,0,0,3,1,1
1,1,8.517193191416236,0.0,0,1,0,0,0
1,0,8.006367567650246,0.0,0,3,4,1,0
1,0,8.517193191416236,0.0,5,2,1,1,0
1,1,8.006367567650246,0.0,4,3,2,1,0
0,1,8.517193191416236,12.877375465875112,0,7,0,0,1
0,0,8.517193191416236,0.0,0,0,0,0,0
1,1,9.210340371976182,0.0,0,3,0,0,0
1,0,9.615805480084347,0.0,0,5,0,0,0
1,1,8.006367567650246,0.0,2,0,1,1,0
0,1,8.006367567650246,0.0,0,3,0,0,0
1,0,8.006367567650246,0.0,2,8,4,1,0
1,0,8.517193191416236,0.0,0,11,4,1,0
1,0,8.517193191416236,0.0,3,3,2,1,0
1,1,8.517193191416236,0.0,0,1,2,1,0
0,1,8.517193191416236,0.0,0,0,0,0,0
0,0,8.517193191416236,0.0,3,0,0,0,0
1,1,6.907755278982137,0.0,0,6,0,0,0
1,1,8.517193191416236,0.0,0,0,3,1,0
0,0,8.517193191416236,0.0,2,1,0,0,0
1,0,8.006367567650246,0.0,2,0,2,1,0
0,1,8.006367567650246,0.0,3,6,2,1,0
1,0,9.210340371976182,0.0,0,8,0,0,0
1,1,8.517193191416236,7.396335293800807,0,0,2,1,1
1,1,9.210340371976182,7.994294986415977,0,1,0,0,1
1,1,9.305650551780507,7.080867896690782,0,0,0,0,1
0,1,9.210340371976182,0.0,0,3,0,0,0
1,0,8.517193191416236,0.0,6,15,0,0,0
0,1,8.006367567650246,0.0,6,0,3,1,0
1,1,8.517193191416236,0.0,3,5,3,1,0
1,1,6.907755278982137,0.0,4,1,2,1,0
0,1,8.006367567650246,0.0,0,1,2,1,0
0,1,8.006367567650246,0.0,0,5,2,1,0
1,1,7.600902459542082,0.0,3,1,0,0,0
0,1,8.006367567650246,0.0,3,3,2,1,0
1,1,8.006367567650246,0.0,0,1,0,0,0
0,1,8.006367567650246,7.342131730584721,1,7,4,1,1
1,1,8.294049640102028,0.0,0,1,1,1,0
1,0,8.517193191416236,0.0,0,1,0,0,0
1,1,8.006367567650246,0.0,0,1,2,1,0
1,0,8.006367567650246,0.0,3,0,2,1,0
1,0,8.517193191416236,8.211754397375197,16,12,2,1,1
0,1,8.517193191416236,7.419979923661835,0,1,3,1,1
1,1,8.294049640102028,7.866338923046543,3,12,4,1,1
0,1,8.006367567650246,0.0,0,0,0,0,0
1,0,8.517193191416236,0.0,3,0,2,1,0
0,1,8.006367567650246,0.0,0,0,2,1,0
0,0,8.517193191416236,0.0,0,7,1,1,0
1,0,7.600902459542082,0.0,4,8,3,1,0
1,1,8.517193191416236,7.416979621381154,0,2,0,0,1
1,1,8.517193191416236,0.0,0,1,0,0,0
1,0,7.600902459542082,9.196748418456716,0,4,1,1,1
1,1,8.517193191416236,0.0,0,0,0,0,0
1,0,8.987196820661973,0.0,6,6,0,0,0
1,1,8.006367567650246,0.0,4,1,2,1,0
1,0,9.210340371976182,7.941295570906531,3,7,0,0,1
1,1,9.903487552536127,8.254268770090183,1,3,0,0,1
1,0,8.294049640102028,0.0,1,6,2,1,0
0,1,8.006367567650246,0.0,0,2,0,0,0
1,0,8.268731832117737,8.448485993406447,0,16,3,1,1
1,1,8.517193191416236,0.0,0,0,1,1,0
1,0,8.006367567650246,0.0,8,0,1,1,0
1,0,8.517193191416236,0.0,0,1,0,0,0
1,0,7.600902459542082,0.0,8,3,2,1,0
1,1,10.308952660644293,0.0,0,1,1,1,0
1,1,8.987196820661973,0.0,3,4,2,1,0
1,1,8.699514748210191,0.0,0,0,3,1,0
1,1,6.907755278982137,0.0,0,0,0,0,0
1,0,8.517193191416236,0.0,7,0,3,1,0
0,1,9.903487552536127,8.151909872940905,0,3,0,0,1
0,1,9.210340371976182,9.703877405604631,0,4,0,0,1
1,0,8.006367567650246,8.17611034223734,0,11,1,1,1
1,1,8.006367567650246,0.0,4,0,0,0,0
1,0,8.006367567650246,0.0,1,8,3,1,0
1,1,9.210340371976182,0.0,4,0,4,1,0
0,0,8.006367567650246,0.0,2,0,2,1,0
1,0,8.006367567650246,0.0,2,16,0,0,0
0,1,8.006367567650246,0.0,2,0,1,1,0
0,1,8.006367567650246,0.0,0,1,0,0,0
0,1,7.824046010856292,0.0,0,4,0,0,0
0,1,8.006367567650246,6.829793737512425,0,0,0,0,1
1,1,8.006367567650246,0.0,2,1,2,1,0
1,1,8.699514748210191,0.0,3,1,4,1,0
0,0,7.824046010856292,0.0,0,13,0,0,0
1,0,8.006367567650246,0.0,0,5,2,1,0
1,1,8.006367567650246,0.0,0,0,3,1,0
1,0,8.294049640102028,0.0,0,2,1,1,0
1,1,6.907755278982137,7.882314918980268,0,5,0,0,1
1,1,9.615805480084347,8.93840040647301,3,11,1,1,1
1,1,8.987196820661973,7.718685495198465,1,2,0,0,1
1,0,8.517193191416236,0.0,0,2,3,1,0
1,1,8.006367567650246,0.0,0,0,1,1,0
1,0,8.006367567650246,0.0,0,1,2,1,0
1,1,8.517193191416236,0.0,0,3,0,0,0
1,1,6.907755278982137,0.0,0,0,0,0,0
0,0,8.006367567650246,0.0,4,1,2,1,0
0,0,7.600902459542082,0.0,0,11,2,1,0
1,0,7.600902459542082,0.0,1,0,2,1,0
1,0,7.600902459542082,0.0,6,18,2,1,0
1,1,8.517193191416236,7.787796878181171,2,3,1,1,1
0,1,8.517193191416236,0.0,0,1,2,1,0
